3878_Cyclo	Throt12831	85.14	175	25	1	8	181	233	757	3e-92	 276
3878_Cyclo	Skcos12939	81.61	174	32	0	8	181	1758	1237	7e-87	 271
3878_Cyclo	Chaff130	65.62	160	55	0	22	181	171	650	7e-63	 197
3878_Cyclo	Throt1092	67.92	159	51	0	22	180	257	733	1e-62	 199
3878_Cyclo	Skcos894	62.72	169	63	0	12	180	127	633	2e-61	 195
3878_Cyclo	Chaff5268	67.08	161	52	1	21	180	87	569	2e-61	 194
3878_Cyclo	Skcos3823	66.04	159	54	0	22	180	656	180	1e-59	 189
3878_Cyclo	Throt4767	64.38	160	57	0	22	181	30	509	1e-59	 192
3878_Cyclo	Throt3008	69.08	152	47	0	12	163	170	625	2e-59	 192
3878_Cyclo	Skcos14128	60.84	166	58	1	22	180	50	547	3e-58	 185
3878_Cyclo	Skcos14361	60.22	181	62	2	10	180	279	821	4e-58	 187
3878_Cyclo	Skcos2929	61.33	181	60	3	10	180	587	45	5e-58	 187
3878_Cyclo	Skcos16586	59.12	181	64	2	11	181	794	252	6e-58	 187
3878_Cyclo	Throt1457	58.70	184	67	2	6	180	161	712	3e-57	 185
3878_Cyclo	Skcos18439	60.12	163	61	2	22	180	519	31	3e-56	 179
3878_Cyclo	Chaff5302	59.22	179	63	2	13	181	98	634	2e-55	 181
3878_Cyclo	Skcos20341	58.54	164	62	3	23	180	3604	3113	5e-48	 171
3878_Cyclo	Skcos19766	58.54	164	62	3	23	180	3604	3113	5e-48	 171
3878_Cyclo	Skcos22361	58.54	164	62	3	23	180	3656	3165	5e-48	 171
3878_Cyclo	Throt15785	62.77	137	44	1	22	151	122	532	4e-47	 155
3878_Cyclo	Chaff1374	70.43	115	34	0	64	178	347	3	4e-46	 151
3878_Cyclo	Throt3313	54.82	166	68	1	22	180	1037	1534	9e-44	 155
3878_Cyclo	Skcos1432	56.29	167	65	2	22	180	6822	7322	1e-42	 155
3878_Cyclo	Throt1093	72.32	112	31	0	22	133	222	557	4e-42	 143
3878_Cyclo	Throt6516	47.46	177	80	4	17	180	273	803	1e-40	 142
3878_Cyclo	Throt5265	63.64	121	44	0	60	180	210	572	1e-40	 132
3878_Cyclo	Throt5265	45.65	46	25	0	13	58	53	190	1e-40	52.8
3878_Cyclo	Chaff1890	69.37	111	34	0	22	132	342	10	2e-40	 137
3878_Cyclo	Chaff3523	72.41	87	24	0	95	181	462	202	7e-40	 136
3878_Cyclo	Skcos14191	43.46	191	85	6	7	181	74	625	1e-31	 117
3878_Cyclo	Throt12463	43.78	185	79	6	22	181	128	682	1e-31	 118
3878_Cyclo	Chaff3522	68.06	72	23	0	8	79	3	218	4e-31	 111
3878_Cyclo	Skcos10355	46.71	167	79	3	22	180	12	506	1e-29	 117
3878_Cyclo	Skcos3645	46.71	167	79	3	22	180	12	506	1e-29	 117
3878_Cyclo	Throt10461	50.38	133	60	5	46	176	2201	2587	2e-28	 114
3878_Cyclo	Chaff129	70.59	68	20	0	114	181	17	220	7e-28	 102
3878_Cyclo	Skcos12066	44.30	149	73	6	34	176	813	379	6e-27	 108
3878_Cyclo	Throt19979	46.26	147	70	6	33	174	1092	1520	2e-26	 107
3878_Cyclo	Throt17981	41.67	168	87	6	15	180	117	593	2e-26	 103
3878_Cyclo	Throt19980	46.26	147	70	6	33	174	866	1294	2e-26	 107
3878_Cyclo	Skcos2655	52.59	116	50	4	45	159	337	2	3e-26	 107
3878_Cyclo	Chaff3626	55.56	90	39	1	92	180	331	62	3e-25	97.4
3878_Cyclo	Throt9538	43.11	167	76	3	33	180	157	657	4e-25	 103
3878_Cyclo	Skcos1462	44.37	151	78	5	32	180	1293	853	8e-25	 101
3878_Cyclo	Throt5172	43.55	186	76	4	22	178	167	724	8e-25	 100
3878_Cyclo	Skcos8473	40.59	170	76	4	35	179	414	923	2e-22	95.1
3878_Cyclo	Skcos1121	36.46	181	91	5	22	178	52	594	3e-22	94.4
3878_Cyclo	Throt16295	46.15	130	65	4	33	161	407	784	3e-21	90.5
3878_Cyclo	Skcos27100	44.27	131	68	4	32	161	60	440	9e-20	85.1
3878_Cyclo	Throt10460	55.00	80	34	2	99	176	1789	1550	2e-19	87.4
3878_Cyclo	Throt9098	33.14	172	104	5	17	178	346	858	2e-19	84.7
3878_Cyclo	Skcos19389	35.03	157	93	4	20	168	271	738	7e-19	82.8
3878_Cyclo	Skcos7892	35.03	157	93	4	20	168	686	219	9e-19	82.8
3878_Cyclo	Throt17635	37.57	181	77	6	35	179	109	651	3e-17	79.7
3878_Cyclo	Throt14556	33.14	175	106	5	18	181	417	941	5e-15	73.2
3878_Cyclo	Skcos11531	35.10	151	86	5	18	161	369	806	1e-14	70.9
3878_Cyclo	Throt3314	50.79	63	31	0	118	180	1298	1110	7e-14	70.1
3878_Cyclo	Skcos2003	35.10	151	86	5	18	161	329	766	7e-14	71.2
3878_Cyclo	Chaff1891	54.00	50	23	0	131	180	367	218	6e-12	61.2
3878_Cyclo	Skcos20489	49.09	55	28	0	126	180	3	167	8e-10	57.4
3878_Cyclo	Throt5266	46.67	45	24	0	15	59	492	626	1e-08	53.9
21152_Ubiq	Throt8219	53.35	358	113	12	92	416	899	1909	1e-85	 283
21152_Ubiq	Skcos12996	48.20	305	137	4	115	415	2357	1494	3e-65	 228
21152_Ubiq	Skcos11467	48.04	306	138	4	115	416	6103	5237	3e-64	 228
21152_Ubiq	Skcos11733	48.04	306	138	4	115	416	507	1373	4e-64	 228
21152_Ubiq	Throt12943	50.00	50	25	0	357	406	3064	3213	9e-11	65.1
21152_Ubiq	Skcos9473	46.43	56	29	1	357	411	975	1142	4e-10	62.8
21152_Ubiq	Skcos7540	46.43	56	29	1	357	411	2517	2684	5e-10	62.8
21152_Ubiq	Skcos25999	42.86	49	28	0	357	405	172	318	5e-10	58.5
21152_Ubiq	Throt7332	44.44	54	29	1	357	409	1541	1702	1e-08	58.5
21152_Ubiq	Throt15017	51.22	41	20	0	357	397	1703	1825	2e-07	54.7
21152_Ubiq	Throt3844	51.16	43	20	1	356	397	1037	1165	4e-07	53.1
21152_Ubiq	Throt10020	40.91	44	26	0	356	399	1617	1748	5e-07	53.1
21152_Ubiq	Skcos21038	50.00	42	20	1	357	397	207	82	5e-07	52.4
21152_Ubiq	Skcos5325	37.74	53	33	0	356	408	1241	1399	8e-07	52.4
23335_Ubiq	Skcos5325	47.69	281	118	8	363	641	626	1387	5e-43	 163
23335_Ubiq	Throt13360	36.18	340	160	7	358	641	1048	2064	5e-39	 154
23335_Ubiq	Throt15436	36.89	122	45	3	517	638	1536	1805	5e-16	82.8
23335_Ubiq	Throt10020	58.70	46	16	1	590	635	1617	1745	1e-09	62.4
23335_Ubiq	Throt3844	45.90	61	25	3	581	636	998	1171	2e-07	55.1
40148_Ubiq	Skcos12956	91.72	157	13	0	1	157	702	232	8e-102	 297
40148_Ubiq	Throt2161	90.57	159	15	0	1	159	81	557	4e-101	 298
40148_Ubiq	Chaff257	85.53	152	22	0	8	159	58	513	1e-92	 275
40148_Ubiq	Chaff891	50.67	150	72	1	4	153	807	364	8e-44	 149
40148_Ubiq	Skcos18247	50.00	144	72	0	10	153	130	561	5e-43	 147
40148_Ubiq	Throt425	49.67	153	75	1	1	153	377	829	1e-42	 149
40148_Ubiq	Chaff349	47.22	144	74	2	11	152	54	485	2e-42	 145
40148_Ubiq	Skcos15455	42.59	162	78	4	1	152	776	306	2e-38	 135
40148_Ubiq	Throt725	41.72	151	79	2	11	152	309	761	4e-34	 126
40148_Ubiq	Chaff1642	40.71	140	83	0	10	149	72	491	6e-34	 123
40148_Ubiq	Throt18638	42.28	149	81	2	11	154	194	640	2e-33	 123
40148_Ubiq	Skcos7836	42.00	150	82	2	11	155	678	229	2e-32	 119
40148_Ubiq	Throt4888	42.19	128	74	0	22	149	104	487	4e-32	 120
40148_Ubiq	Throt4887	42.19	128	74	0	22	149	494	877	5e-32	 119
40148_Ubiq	Skcos5952	42.19	128	74	0	22	149	279	662	6e-32	 118
40148_Ubiq	Chaff325	43.86	114	62	2	43	154	105	446	7e-26	 100
40148_Ubiq	Chaff1639	30.83	133	90	2	23	153	16	414	2e-25	99.8
40148_Ubiq	Throt3310	38.76	129	75	2	17	142	343	726	4e-25	 100
40148_Ubiq	Throt724	49.41	85	42	1	29	112	290	544	3e-24	95.5
40148_Ubiq	Skcos3125	38.10	126	76	2	11	136	252	623	3e-24	97.4
40148_Ubiq	Skcos6672	36.59	164	96	4	1	156	79	570	6e-24	99.8
40148_Ubiq	Skcos21582	34.84	155	88	4	2	145	1241	783	3e-23	97.1
40148_Ubiq	Skcos20067	34.84	155	88	4	2	145	360	818	4e-23	96.7
40148_Ubiq	Throt7793	40.16	122	63	3	33	144	332	697	8e-23	94.7
40148_Ubiq	Throt10988	34.64	153	91	3	2	145	479	937	4e-22	93.6
40148_Ubiq	Throt11314	34.85	132	82	2	17	145	339	731	4e-22	92.4
40148_Ubiq	Skcos10871	36.52	115	71	1	33	145	540	884	1e-19	85.1
40148_Ubiq	Throt1950	34.78	115	73	1	33	145	401	745	2e-19	84.3
40148_Ubiq	Throt1949	34.78	115	73	1	33	145	289	633	2e-19	84.3
40148_Ubiq	Chaff1894	28.91	128	77	1	35	148	466	83	3e-18	79.3
40148_Ubiq	Skcos26249	27.03	148	93	2	14	146	858	415	3e-17	78.2
40148_Ubiq	Throt2540	25.68	148	95	2	14	146	182	625	6e-16	74.7
40148_Ubiq	Throt10848	31.86	113	67	3	56	158	528	866	7e-14	69.7
40148_Ubiq	Skcos18164	40.79	76	43	2	58	131	423	196	1e-12	65.1
40148_Ubiq	Throt18216	29.41	119	82	2	11	127	931	1287	1e-11	63.2
40148_Ubiq	Throt9650	37.50	96	50	3	36	121	987	1274	2e-11	62.8
40148_Ubiq	Skcos7167	29.01	131	91	2	11	139	468	76	3e-11	62.0
40148_Ubiq	Skcos27458	31.67	120	68	5	7	116	23	370	4e-11	60.1
40148_Ubiq	Skcos8155	31.67	120	68	5	7	116	51	398	5e-11	60.5
40148_Ubiq	Chaff919	43.14	51	29	0	88	138	392	240	2e-10	56.6
40148_Ubiq	Skcos10338	28.57	140	85	5	10	143	34	426	2e-10	59.3
40148_Ubiq	Throt8353	30.00	120	70	5	7	116	379	726	3e-09	55.8
40148_Ubiq	Throt7410	27.21	147	94	5	1	143	85	498	8e-09	54.7
40148_Ubiq	Skcos22653	28.93	121	71	5	29	143	28	363	8e-09	54.3
40148_Ubiq	Skcos26522	30.43	115	61	5	31	138	954	1262	1e-08	53.9
40148_Ubiq	Skcos12193	30.43	115	61	5	31	138	1195	887	2e-08	53.5
22432_Ubiq	Skcos18247	100.00	148	0	0	1	148	121	564	8e-106	 307
22432_Ubiq	Throt425	100.00	148	0	0	1	148	389	832	1e-103	 306
22432_Ubiq	Chaff891	97.97	148	3	0	1	148	804	361	5e-103	 301
22432_Ubiq	Chaff257	49.31	144	73	0	4	147	64	495	3e-44	 150
22432_Ubiq	Skcos12956	49.31	144	73	0	4	147	675	244	8e-43	 146
22432_Ubiq	Throt2161	48.61	144	74	0	4	147	108	539	4e-42	 145
22432_Ubiq	Chaff349	50.69	144	69	2	5	146	54	485	8e-42	 143
22432_Ubiq	Throt725	44.16	154	77	2	2	146	300	761	5e-35	 128
22432_Ubiq	Chaff1642	41.61	137	80	0	4	140	72	482	6e-35	 125
22432_Ubiq	Skcos7836	44.83	145	68	3	5	144	678	265	9e-35	 124
22432_Ubiq	Skcos5952	44.44	126	70	0	15	140	276	653	2e-33	 122
22432_Ubiq	Skcos15455	42.11	152	78	3	5	146	761	306	2e-33	 122
22432_Ubiq	Throt4888	44.44	126	70	0	15	140	101	478	2e-33	 123
22432_Ubiq	Throt4887	44.44	126	70	0	15	140	491	868	2e-33	 123
22432_Ubiq	Throt18638	44.52	146	76	2	2	142	185	622	4e-33	 122
22432_Ubiq	Chaff1639	37.68	138	84	2	13	148	4	417	3e-30	 111
22432_Ubiq	Throt724	47.37	114	51	2	2	106	203	544	8e-26	99.4
22432_Ubiq	Skcos26249	32.47	154	89	2	6	144	864	403	3e-24	97.8
22432_Ubiq	Skcos6672	36.84	152	88	4	4	147	106	561	4e-24	99.8
22432_Ubiq	Throt2540	32.47	154	89	2	6	144	176	637	1e-23	95.9
22432_Ubiq	Throt7793	36.18	152	89	4	4	147	245	700	2e-23	96.3
22432_Ubiq	Chaff325	39.17	120	71	2	30	147	84	443	5e-23	92.0
22432_Ubiq	Chaff1894	30.52	154	92	2	6	144	538	77	8e-23	91.7
22432_Ubiq	Throt11314	33.82	136	88	2	5	140	333	734	2e-21	90.5
22432_Ubiq	Skcos3125	36.51	126	78	2	5	130	252	623	3e-21	89.0
22432_Ubiq	Throt1949	32.19	146	92	3	1	139	196	633	2e-20	87.0
22432_Ubiq	Throt1950	33.33	144	89	3	3	139	314	745	3e-20	85.9
22432_Ubiq	Throt3310	34.35	131	84	2	5	135	337	723	5e-20	86.3
22432_Ubiq	Skcos10871	31.69	142	90	3	5	139	459	884	3e-19	83.6
22432_Ubiq	Throt18216	37.38	107	66	1	5	110	931	1251	1e-16	77.4
22432_Ubiq	Skcos10338	38.26	115	66	2	2	113	28	366	2e-16	76.6
22432_Ubiq	Skcos7167	38.53	109	62	2	5	110	468	148	4e-16	75.9
22432_Ubiq	Skcos20067	34.40	125	74	3	2	119	387	758	9e-16	75.1
22432_Ubiq	Skcos21582	34.40	125	74	3	2	119	1214	843	1e-15	75.1
22432_Ubiq	Throt10988	33.87	124	76	3	2	119	506	877	4e-15	73.2
22432_Ubiq	Throt10848	38.38	99	59	2	50	146	528	824	7e-15	72.4
22432_Ubiq	Throt7410	35.04	117	67	3	2	113	100	438	3e-14	70.5
22432_Ubiq	Skcos27458	32.52	123	73	4	1	115	23	385	6e-14	67.4
22432_Ubiq	Skcos18164	46.15	78	40	2	52	127	423	190	8e-14	67.8
22432_Ubiq	Skcos8155	32.52	123	73	4	1	115	51	413	1e-13	67.8
22432_Ubiq	Throt9650	40.22	92	45	2	34	115	999	1274	2e-13	68.2
22432_Ubiq	Skcos22653	36.36	121	69	4	16	133	7	354	3e-13	67.4
22432_Ubiq	Throt8353	31.71	123	74	4	1	115	379	741	1e-11	63.2
22432_Ubiq	Chaff919	37.93	58	36	0	82	139	392	219	1e-10	57.0
22432_Ubiq	Throt3575	29.49	156	91	6	2	140	88	549	9e-08	51.2
25772_Act	Skcos14916	99.74	378	1	0	1	378	37	1170	0.0	 738
25772_Act	Chaff78	99.21	378	3	0	1	378	1296	163	0.0	 736
25772_Act	Throt594	99.06	320	3	0	1	320	160	1119	0.0	 617
25772_Act	Throt595	99.68	314	1	0	21	334	742	1683	0.0	 606
25772_Act	Skcos1707	42.93	403	196	5	10	378	54	1262	8e-110	 333
25772_Act	Skcos10740	42.93	403	196	5	10	378	1319	111	1e-109	 333
25772_Act	Throt7888	42.14	401	200	5	10	378	226	1428	2e-104	 323
25772_Act	Throt516	100.00	89	0	0	290	378	1	267	5e-55	 182
25772_Act	Throt18785	34.46	148	71	4	245	368	1511	1948	9e-21	95.1
25772_Act	Skcos9833	32.87	143	71	5	245	364	1110	1532	5e-17	83.2
25772_Act	Throt18786	33.62	116	42	2	288	368	289	636	1e-15	76.3
25772_Act	Throt15091	34.62	104	68	0	255	358	1898	2209	1e-14	76.3
25772_Act	Throt15091	46.38	69	35	1	153	221	1193	1393	5e-10	62.0
25772_Act	Skcos15209	34.62	104	68	0	255	358	1507	1818	9e-14	73.6
25772_Act	Skcos15209	42.86	70	38	1	153	222	748	951	8e-09	58.2
25772_Act	Throt10418	42.68	82	47	0	103	184	680	925	1e-13	73.6
25772_Act	Throt10418	29.58	142	55	4	276	376	2033	2446	6e-11	65.1
25772_Act	Skcos276	32.80	125	52	3	284	376	452	78	5e-13	71.2
25772_Act	Skcos276	35.11	94	60	1	103	195	1688	1407	2e-12	69.7
25772_Act	Chaff2599	46.03	63	31	1	316	375	210	22	3e-12	63.5
25772_Act	Throt11014	40.51	79	39	3	303	376	2006	2233	1e-09	61.2
25772_Act	Throt5761	45.28	53	29	0	103	155	550	708	4e-07	53.1
