36263_AT	Throt12486	80.00	435	87	0	1	435	566	1870	0.0	 669
36263_AT	Throt13253	59.52	457	162	4	1	434	323	1693	7e-164	 485
36263_AT	Skcos1375	62.67	434	155	3	7	434	2001	703	2e-163	 483
36263_AT	Skcos757	58.24	443	175	4	1	435	1633	311	3e-158	 466
36263_AT	Skcos1920	56.51	430	177	5	13	435	1574	294	1e-145	 432
36263_AT	Throt13890	59.05	420	159	5	1	410	119	1369	9e-144	 423
36263_AT	Chaff5287	54.44	428	186	3	10	435	1458	196	1e-138	 412
36263_AT	Skcos7870	55.13	439	184	6	7	435	131	1438	3e-136	 412
36263_AT	Skcos5742	53.61	319	140	4	124	435	1688	735	5e-97	 306
36263_AT	Throt15466	71.43	224	63	1	7	230	415	1083	1e-93	 291
36263_AT	Throt2002	63.28	256	89	2	7	259	244	1005	3e-91	 284
36263_AT	Throt13889	61.04	231	78	4	1	221	117	803	2e-67	 231
36263_AT	Throt13889	56.48	216	93	1	220	435	949	1593	5e-65	 225
36263_AT	Throt2721	53.00	217	102	0	219	435	1	651	2e-64	 213
36263_AT	Throt10228	53.70	216	95	1	225	435	401	1048	2e-62	 213
36263_AT	Throt15467	73.02	126	34	0	117	242	227	604	3e-57	 191
36263_AT	Throt2494	51.23	203	99	0	233	435	1	609	4e-55	 188
36263_AT	Chaff39	50.54	184	91	0	252	435	835	284	4e-48	 169
36263_AT	Skcos4140	60.93	151	54	2	7	154	21	467	3e-45	 157
36263_AT	Throt12223	34.08	446	250	10	6	435	1	1254	3e-44	 164
36263_AT	Skcos15820	63.45	145	48	2	13	154	169	597	3e-44	 156
36263_AT	Throt12220	33.92	451	252	14	2	435	300	1565	1e-41	 159
36263_AT	Throt15181	33.78	447	258	10	2	435	339	1604	3e-41	 157
36263_AT	Throt10230	61.74	115	44	0	199	313	1	345	1e-32	 121
36263_AT	Throt12222	36.33	245	130	6	6	243	483	1160	1e-23	 102
36263_AT	Throt12221	36.33	245	130	6	6	243	488	1165	4e-23	 102
36263_AT	Throt15183	34.84	244	143	4	2	243	350	1039	1e-22	 101
